video,video_id,sample_id,move_idx,frame_idx,stance_label,ankle_dist_sw,hip_offset_x,hip_offset_y,knee_angle_left,knee_angle_right,foot_angle_left,foot_angle_right,hip_behind_feet,knee_angle_diff
8yang_002.csv,8yang_002,8yang_002,2,295,ap_kubi,8.00477064831299,0.019845783710479736,-0.30757927894592285,174.69059896822964,167.77176364150242,-37.38136291503906,0.0,0.0,6.918835326727219
8yang_002.csv,8yang_002,8yang_002,3,431,ap_kubi,4.354736841325972,-0.036670029163360596,-0.19352930784225464,168.88192676441102,113.26989755859314,82.53939056396484,-11.740145683288574,0.0,55.612029205817876
8yang_002.csv,8yang_002,8yang_002,4,455,dwit_kubi,4.0187286932072945,0.008492588996887207,-0.14339035749435425,36.89572338169575,166.80676550283414,-118.09725952148438,-30.434751510620117,0.0,129.9110421211384
8yang_002.csv,8yang_002,8yang_002,5,491,ap_kubi,2.810948738706217,-0.017579317092895508,-0.1847916841506958,16.711085326260662,166.4465528910389,-93.63264465332031,-29.484949111938477,0.0,149.73546756477822
8yang_002.csv,8yang_002,8yang_002,6,501,dwit_kubi,1.3949155325834295,-0.007817327976226807,-0.23510605096817017,13.600593775147217,169.79669332899414,-84.17931365966797,-30.37301254272461,0.0,156.19609955384692
8yang_002.csv,8yang_002,8yang_002,7,522,ap_kubi,2.5947407452296045,0.004086613655090332,-0.1761210560798645,8.081998212461322,172.7279430472112,24.20464324951172,-36.02294921875,0.0,164.64594483474988
8yang_002.csv,8yang_002,8yang_002,8,609,dwit_kubi,1.89613563538363,0.009130656719207764,-0.2402988076210022,159.60391563901686,169.3379251076805,-39.22232437133789,-21.932647705078125,0.0,9.73400946866363
8yang_002.csv,8yang_002,8yang_002,9,641,ap_kubi,8.608007466835824,0.029193967580795288,-0.22357255220413208,164.52619444604923,166.94851483421493,-14.344996452331543,13.85901165008545,0.0,2.4223203881657014
8yang_002.csv,8yang_002,8yang_002,10,669,beom_seogi,1.9462157241637401,0.017013609409332275,-0.23927825689315796,158.31066467063903,174.17757193483973,-48.140708923339844,-22.907365798950195,0.0,15.866907264200705
8yang_002.csv,8yang_002,8yang_002,11,683,ap_kubi,2.4576705404437735,0.02146613597869873,-0.2441779375076294,159.84818736871082,175.52882417821692,-41.43173599243164,-20.48272705078125,0.0,15.680636809506098
8yang_002.csv,8yang_002,8yang_002,12,764,beom_seogi,1.776624493257859,0.013444572687149048,-0.21535319089889526,178.6215234194852,167.99289373257866,-89.64651489257812,-54.5184326171875,0.0,10.628629686906521
8yang_002.csv,8yang_002,8yang_002,13,817,ap_kubi,4.657211196159949,-0.013075590133666992,-0.21900534629821777,136.5830580575185,159.9535276421507,109.9074478149414,156.3160858154297,0.0,23.37046958463219
8yang_002.csv,8yang_002,8yang_002,14,848,dwit_kubi,3.690584105985371,-0.030920684337615967,-0.21699243783950806,173.95709945949724,152.35900195720154,91.57915496826172,149.6431121826172,0.0,21.5980975022957
8yang_002.csv,8yang_002,8yang_002,15,941,ap_kubi,2.3112139324346175,-0.025602877140045166,-0.21070140600204468,172.80265443224886,152.2276326220722,102.38320922851562,163.26321411132812,0.0,20.57502181017665
8yang_002.csv,8yang_002,8yang_002,16,1261,dwit_kubi,2.8236236345451173,-0.027860820293426514,-0.20568978786468506,166.72796250786485,138.44839657183553,101.2812271118164,156.16888427734375,0.0,28.279565936029314
8yang_002.csv,8yang_002,8yang_002,17,1277,ap_kubi,2.0928629237677217,-0.002003610134124756,-0.23179733753204346,167.53173280230487,176.29202757775647,24.447420120239258,105.59696960449219,0.0,8.760294775451598
8yang_002.csv,8yang_002,8yang_002,18,1440,ap_kubi,5.120339009309286,0.01466822624206543,-0.21038925647735596,175.9710015062382,177.54661619901572,40.610107421875,21.659700393676758,0.0,1.5756146927775205
8yang_002.csv,8yang_002,8yang_002,19,1471,dwit_kubi,6.8491315231107635,0.014395952224731445,-0.21389740705490112,175.22155524244184,152.6746759791051,35.97111129760742,9.31336498260498,0.0,22.546879263336734
8yang_002.csv,8yang_002,8yang_002,20,1480,ap_kubi,6.70969086821004,0.01419377326965332,-0.20860236883163452,163.26860694081958,178.205138616832,21.086105346679688,43.72935104370117,0.0,14.936531676012407
8yang_002.csv,8yang_002,8yang_002,21,1494,ap_kubi,6.37219048369543,0.013539731502532959,-0.22175055742263794,169.5158962363449,178.26184843313484,25.429216384887695,52.65866470336914,0.0,8.745952196789943
8yang_002.csv,8yang_002,8yang_002,22,1504,dwit_kubi,6.205195596406116,0.014582037925720215,-0.21520382165908813,164.50844283339225,171.67285793691426,19.130741119384766,49.89859390258789,0.0,7.164415103522003
8yang_002.csv,8yang_002,8yang_002,23,1537,ap_kubi,2.5131544069365956,-0.02596902847290039,-0.2204325795173645,171.77318874676112,173.5915650895702,15.408675193786621,118.45841217041016,0.0,1.8183763428090742
8yang_002.csv,8yang_002,8yang_002,24,1542,ap_kubi,2.077510612438436,-0.035857558250427246,-0.22427093982696533,177.0288659777162,177.96093157067614,1.1311954259872437,144.2240447998047,0.0,0.9320655929599297
8yang_003.csv,8yang_003,8yang_003,1,8,dwit_kubi,0.7586558003706043,0.004389047622680664,-0.08279025554656982,174.71500159656472,176.51711357360549,61.14739990234375,87.28351593017578,0.0,1.8021119770407665
8yang_003.csv,8yang_003,8yang_003,2,43,ap_kubi,0.7366406976987199,0.0037309229373931885,-0.08220058679580688,178.3939421248131,177.0637292460396,67.14027404785156,89.09053802490234,0.0,1.3302128787734944
8yang_003.csv,8yang_003,8yang_003,3,129,ap_kubi,0.6943181131594267,0.0002467632293701172,-0.07751649618148804,139.5677668616668,109.27538069986052,153.68161010742188,179.834716796875,0.0,30.292386161806277
8yang_003.csv,8yang_003,8yang_003,4,190,dwit_kubi,0.8336124308490309,-0.008231043815612793,-0.08536207675933838,173.35931144190678,155.95450879706775,117.87625885009766,175.32369995117188,0.0,17.404802644839037
8yang_003.csv,8yang_003,8yang_003,5,205,ap_kubi,0.9205049667398724,-0.01025545597076416,-0.08152127265930176,178.8780937983253,161.4329507458314,88.654052734375,168.98316955566406,0.0,17.445143052493904
8yang_003.csv,8yang_003,8yang_003,6,261,dwit_kubi,2.696781428318001,0.040673643350601196,-0.11128425598144531,174.9245538357574,132.6302723458848,-51.7809944152832,-17.929990768432617,0.0,42.29428148987259
8yang_003.csv,8yang_003,8yang_003,7,283,ap_kubi,2.5619054125658525,0.05209672451019287,-0.10613107681274414,140.04153913974727,149.129078586273,166.00381469726562,-17.43284034729004,0.0,9.087539446525739
8yang_003.csv,8yang_003,8yang_003,8,366,dwit_kubi,20.050964883087552,-0.03178060054779053,-0.09540903568267822,98.42814940862493,170.92620187013193,-179.9411163330078,-176.38934326171875,0.0,72.498052461507
8yang_003.csv,8yang_003,8yang_003,9,384,ap_kubi,10.292512521570771,-0.03265804052352905,-0.0966787338256836,102.5729146698736,172.20057426107897,179.15550231933594,-177.22744750976562,0.0,69.62765959120537
8yang_003.csv,8yang_003,8yang_003,10,401,beom_seogi,10.017773891513697,-0.036531805992126465,-0.09912443161010742,106.02634504059425,171.1960796217457,179.75376892089844,-177.39186096191406,0.0,65.16973458115145
8yang_003.csv,8yang_003,8yang_003,11,487,ap_kubi,2.441811219781109,-0.056579530239105225,-0.0910874605178833,95.58566023710145,172.44881574234165,-176.8844757080078,-77.20845031738281,0.0,76.8631555052402
8yang_003.csv,8yang_003,8yang_003,12,511,beom_seogi,2.5922665775116793,-0.055660367012023926,-0.09332197904586792,138.7057001522908,148.23920659884135,-171.41702270507812,10.122076988220215,0.0,9.533506446550547
8yang_003.csv,8yang_003,8yang_003,13,595,ap_kubi,45.72210550406872,0.03332597017288208,-0.09186971187591553,171.30747440475236,96.25757019638337,-6.9698805809021,-0.5995150208473206,0.0,75.04990420836899
8yang_003.csv,8yang_003,8yang_003,14,628,dwit_kubi,42.55408587378953,0.03672605752944946,-0.0910036563873291,168.88598885690823,95.49077662640778,-6.404443264007568,0.2979573905467987,0.0,73.39521223050045
8yang_003.csv,8yang_003,8yang_003,15,718,ap_kubi,0.9129395770876966,0.00196269154548645,-0.09220945835113525,166.4514873070454,157.23533033227773,130.02769470214844,138.789306640625,0.0,9.21615697476767
8yang_003.csv,8yang_003,8yang_003,16,750,dwit_kubi,0.7430607772055564,0.014439642429351807,-0.10560035705566406,171.99199329599503,171.90112911530727,14.279645919799805,75.98502349853516,0.0,0.0908641806877597
8yang_003.csv,8yang_003,8yang_003,17,790,ap_kubi,0.5638744190125361,-0.0026144683361053467,-0.08855623006820679,86.87561006413634,118.97018145599489,24.149816513061523,22.259485244750977,0.0,32.09457139185855
8yang_003.csv,8yang_003,8yang_003,18,814,ap_kubi,8.440504897149772,-0.015001416206359863,-0.0025456249713897705,177.97792614481773,174.10411006177125,-143.78057861328125,68.95874786376953,0.0,3.873816083046478
8yang_003.csv,8yang_003,8yang_003,19,835,dwit_kubi,3.748278416462649,0.03669631481170654,-0.08451467752456665,102.18112916309731,163.86874765798444,2.184420108795166,7.897616863250732,0.0,61.68761849488713
8yang_003.csv,8yang_003,8yang_003,20,869,ap_kubi,1.5676779241312535,0.005952268838882446,-0.08276641368865967,63.90657213918352,100.65553292974509,41.69651794433594,13.126490592956543,0.0,36.748960790561576
8yang_003.csv,8yang_003,8yang_003,21,899,ap_kubi,1.4708240648274014,0.017206549644470215,-0.08076930046081543,92.38435226739364,80.20301591381377,168.21780395507812,148.81967163085938,0.0,12.181336353579866
8yang_003.csv,8yang_003,8yang_003,22,915,dwit_kubi,4.863408568410129,0.0191744863986969,-0.00013446807861328125,165.57148144186993,170.0417403007021,133.97036743164062,-66.75215911865234,0.0,4.470258858832153
8yang_003.csv,8yang_003,8yang_003,23,971,ap_kubi,2.515535361977748,-0.010688066482543945,-0.08390426635742188,102.666707376399,74.17618929226242,173.6963653564453,156.19212341308594,0.0,28.490518084136582
8yang_003.csv,8yang_003,8yang_003,24,993,ap_kubi,0.34403139717926745,-0.009260773658752441,-0.09599101543426514,96.59006239021967,121.8541504025867,175.18885803222656,174.18356323242188,0.0,25.264088012367026
8yang_004.csv,8yang_004,8yang_004,1,145,dwit_kubi,0.6926330097277922,0.004253476858139038,-0.1591712236404419,177.76000123583768,179.15541963190037,28.960765838623047,44.73727798461914,0.0,1.395418396062695
8yang_004.csv,8yang_004,8yang_004,2,252,ap_kubi,1.4390988663888626,-0.018245995044708252,-0.1428663730621338,170.46694917327923,161.44539801342881,34.88760757446289,141.46324157714844,0.0,9.021551159850418
8yang_004.csv,8yang_004,8yang_004,3,275,ap_kubi,6.171163295204662,0.004581570625305176,-0.13634556531906128,161.5557753495931,175.71492797511016,22.6993408203125,81.84342193603516,0.0,14.159152625517066
8yang_004.csv,8yang_004,8yang_004,4,336,dwit_kubi,8.819425450328406,-0.03223240375518799,-0.0069928765296936035,174.99208724737497,176.78137499745836,-103.19585418701172,102.16226959228516,0.0,1.789287750083389
8yang_004.csv,8yang_004,8yang_004,5,384,ap_kubi,2.6298685708186436,0.0037436485290527344,-0.15434664487838745,158.11899714555364,175.83385162047503,26.03143882751465,89.59992980957031,0.0,17.714854474921395
8yang_004.csv,8yang_004,8yang_004,6,437,dwit_kubi,6.296026698524718,0.004097342491149902,-0.1764003038406372,163.75612693940414,155.07440610329152,6.914618015289307,19.580005645751953,0.0,8.681720836112618
8yang_004.csv,8yang_004,8yang_004,7,515,ap_kubi,1.915876540394523,0.008371949195861816,-0.2194995880126953,176.9525695420838,165.35002829128695,-172.3811798095703,-152.07984924316406,0.0,11.602541250796861
8yang_004.csv,8yang_004,8yang_004,8,576,dwit_kubi,1.0341861520637594,0.015859603881835938,-0.23942124843597412,175.80256334654317,168.57906032621116,135.51121520996094,-159.0329132080078,0.0,7.223503020332004
8yang_004.csv,8yang_004,8yang_004,9,589,ap_kubi,3.8044630419674457,-0.009307503700256348,-0.23421114683151245,167.18229755396982,164.39939587893974,152.3600311279297,163.49465942382812,0.0,2.7829016750300752
8yang_004.csv,8yang_004,8yang_004,10,611,beom_seogi,2.107966362973778,-0.007585763931274414,-0.19100922346115112,157.55551400895152,159.87849163552073,153.77488708496094,135.52821350097656,0.0,2.3229776265692124
8yang_004.csv,8yang_004,8yang_004,11,654,ap_kubi,1.5164836067642042,-0.003664374351501465,-0.20375102758407593,160.461055271813,162.4340703271812,154.8748016357422,143.6561279296875,0.0,1.9730150553681938
8yang_004.csv,8yang_004,8yang_004,12,666,beom_seogi,1.3651997675247058,-0.00409853458404541,-0.20477545261383057,161.09575951774733,163.8677886613009,154.124267578125,143.18017578125,0.0,2.772029143553567
8yang_004.csv,8yang_004,8yang_004,13,876,ap_kubi,0.4783699813866109,-0.007443785667419434,-0.2104455828666687,153.03746279086846,163.07412073802075,147.23672485351562,-173.74867248535156,0.0,10.036657947152293
8yang_004.csv,8yang_004,8yang_004,14,953,dwit_kubi,1.8163247417976172,-0.006123483180999756,-0.17446959018707275,148.62806078287042,175.39668692853064,179.9806671142578,165.94082641601562,0.0,26.76862614566022
8yang_004.csv,8yang_004,8yang_004,15,1260,ap_kubi,1.4981603562448758,-0.00018143653869628906,-0.1899053454399109,172.9722667864603,166.88008508415837,55.194766998291016,154.24769592285156,0.0,6.092181702301929
8yang_004.csv,8yang_004,8yang_004,16,1282,dwit_kubi,9.702469825554525,0.012139379978179932,-0.16711139678955078,154.47393430895798,175.87525759841947,24.52142333984375,82.23060607910156,0.0,21.401323289461487
8yang_004.csv,8yang_004,8yang_004,17,1340,ap_kubi,32.11583221913489,-0.026356160640716553,0.004784584045410156,172.64904796002216,173.62735213972033,14.601564407348633,-99.4386978149414,1.0,0.9783041796981706
8yang_004.csv,8yang_004,8yang_004,18,1390,ap_kubi,1.6977608198022516,-0.00026166439056396484,-0.17267197370529175,165.27370265408484,142.8421966960142,1.2002652883529663,59.914703369140625,0.0,22.43150595807063
8yang_004.csv,8yang_004,8yang_004,19,1457,dwit_kubi,0.8812714244868582,-0.0029161572456359863,-0.17660754919052124,160.06789408007938,165.45471692419764,-51.590049743652344,-5.6795830726623535,0.0,5.386822844118257
8yang_004.csv,8yang_004,8yang_004,20,1515,ap_kubi,23.208728414334377,-0.008591949939727783,1.6689300537109375e-06,179.8416303947875,165.8153454209981,-94.4625015258789,5.970924377441406,1.0,14.026284973789387
8yang_004.csv,8yang_004,8yang_004,21,1606,ap_kubi,2.300244072544408,-0.00299227237701416,-0.14285153150558472,156.29600550196716,157.736599887523,-55.629615783691406,-0.10692033171653748,0.0,1.4405943855558405
8yang_004.csv,8yang_004,8yang_004,22,1673,dwit_kubi,0.5113379219720758,-0.0007572174072265625,-0.19764047861099243,159.70627147496938,178.73140301200866,50.4286994934082,32.1506233215332,0.0,19.02513153703927
8yang_004.csv,8yang_004,8yang_004,23,1774,ap_kubi,2.785516917763346,-0.006475567817687988,-0.17706775665283203,177.1756521747764,167.77600547063255,62.65250778198242,143.8982696533203,0.0,9.399646704143834
8yang_004.csv,8yang_004,8yang_004,24,1837,ap_kubi,0.5047601633467157,0.0014103055000305176,-0.16649794578552246,171.6764489478093,156.56032405320974,63.81023406982422,113.56769561767578,0.0,15.116124894599551
8yang_005.csv,8yang_005,8yang_005,1,1,dwit_kubi,0.4694807510663235,0.001784980297088623,-0.1616438627243042,175.47111896195787,177.176411865568,50.28709411621094,132.71649169921875,0.0,1.7052929036101432
8yang_005.csv,8yang_005,8yang_005,2,32,ap_kubi,0.5223493527470333,-0.017811179161071777,-0.1529749631881714,177.41843379737236,170.64585850332557,145.1009063720703,159.15390014648438,0.0,6.7725752940467885
8yang_005.csv,8yang_005,8yang_005,3,156,ap_kubi,1.1714236330347596,0.007625877857208252,-0.13846319913864136,175.073335782169,145.2518153272689,154.14755249023438,167.48556518554688,0.0,29.82152045490011
8yang_005.csv,8yang_005,8yang_005,4,246,dwit_kubi,0.605163874430337,0.02280294895172119,-0.2332397699356079,169.23233757254357,169.6668237567216,48.57775115966797,106.18640899658203,0.0,0.4344861841780414
8yang_005.csv,8yang_005,8yang_005,5,292,ap_kubi,2.1490757874947786,0.10917103290557861,-0.28069090843200684,178.3977422008162,121.33251093335492,-64.79419708251953,-15.734956741333008,0.0,57.06523126746127
8yang_005.csv,8yang_005,8yang_005,6,316,dwit_kubi,1.8846640894037636,0.1410542130470276,-0.2936582565307617,179.5926182854806,138.6007760087211,-128.1915740966797,-12.835022926330566,0.0,40.991842276759485
8yang_005.csv,8yang_005,8yang_005,7,372,ap_kubi,4.9397950833193,-0.05291682481765747,-0.26215916872024536,115.4697628068678,162.0126495788764,-172.72145080566406,-170.62350463867188,0.0,46.542886772008586
8yang_005.csv,8yang_005,8yang_005,8,487,dwit_kubi,2.5088705417194364,-0.04658675193786621,-0.2613236904144287,106.78853941508325,177.2125911715484,-165.6962432861328,-134.40316772460938,0.0,70.42405175646516
8yang_005.csv,8yang_005,8yang_005,9,507,ap_kubi,2.357266691264932,-0.11024844646453857,-0.27377182245254517,124.17136252269394,170.81752960045304,-166.6132049560547,-7.595880508422852,0.0,46.6461670777591
8yang_005.csv,8yang_005,8yang_005,10,588,beom_seogi,25.337861671095425,0.02222248911857605,-0.30216050148010254,119.02017334786981,163.8730368250137,-1.1697993278503418,90.0,0.0,44.8528634771439
8yang_005.csv,8yang_005,8yang_005,11,612,ap_kubi,6.658852685283046,0.034910231828689575,-0.28374093770980835,123.86962369906614,150.03521400862147,-1.8006082773208618,90.0,0.0,26.165590309555327
8yang_005.csv,8yang_005,8yang_005,12,679,beom_seogi,0.6184993496934375,0.026438593864440918,-0.2200871706008911,163.0481417551193,110.45335106596286,139.07748413085938,174.90077209472656,0.0,52.59479068915644
8yang_005.csv,8yang_005,8yang_005,13,702,ap_kubi,1.082861626212374,0.023331284523010254,-0.21988749504089355,170.59637543765575,158.97010264629637,79.45214080810547,134.83489990234375,0.0,11.626272791359384
8yang_005.csv,8yang_005,8yang_005,14,725,dwit_kubi,4.9067552660909906,0.02641505002975464,0.0022719502449035645,115.04165684924868,176.77796081683908,19.26582908630371,-58.334102630615234,1.0,61.7363039675904
8yang_005.csv,8yang_005,8yang_005,15,748,ap_kubi,0.395800468284545,0.009119391441345215,-0.21992242336273193,147.15452795709666,168.5988150227863,66.8671875,105.37224578857422,0.0,21.44428706568965
8yang_005.csv,8yang_005,8yang_005,16,766,dwit_kubi,0.3965206124129905,0.04070234298706055,-0.1987980604171753,160.5545086502861,171.9515265048288,49.9556884765625,79.10601806640625,0.0,11.397017854542696
8yang_005.csv,8yang_005,8yang_005,17,790,ap_kubi,0.6719678077596181,0.024795234203338623,-0.21512389183044434,142.5699155776994,128.48824946735917,31.500011444091797,13.457737922668457,0.0,14.081666110340223
8yang_005.csv,8yang_005,8yang_005,18,838,ap_kubi,3.3380720411531786,0.07144749164581299,-0.19028723239898682,116.55408015522227,163.71020540712232,2.3771092891693115,8.434295654296875,0.0,47.15612525190005
8yang_005.csv,8yang_005,8yang_005,19,867,dwit_kubi,2.360339241926706,-0.002136707305908203,-0.20383888483047485,106.9406651618997,121.39166789821343,19.112699508666992,4.615952014923096,0.0,14.451002736313725
8yang_005.csv,8yang_005,8yang_005,20,902,ap_kubi,1.5612664521287731,0.03396928310394287,-0.17844128608703613,113.69688848058202,94.16351507027981,167.74185180664062,164.05047607421875,0.0,19.533373410302204
8yang_005.csv,8yang_005,8yang_005,21,923,ap_kubi,4.187749390367393,0.07345390319824219,-0.008669108152389526,144.41912437455312,167.8298549664139,163.74961853027344,-83.5718765258789,0.0,23.410730591860784
8yang_005.csv,8yang_005,8yang_005,22,968,dwit_kubi,1.8668659058466883,0.008157730102539062,-0.18694430589675903,103.70648446910947,76.49087534134321,174.33909606933594,159.60784912109375,0.0,27.215609127766257
8yang_005.csv,8yang_005,8yang_005,23,994,ap_kubi,0.19217316868210535,0.015629827976226807,-0.2066327929496765,116.48026264067455,135.5779915551664,178.4786376953125,179.71044921875,0.0,19.09772891449184
8yang_005.csv,8yang_005,8yang_005,24,1013,ap_kubi,0.1981184922793983,0.004091739654541016,-0.16766411066055298,135.75382363976394,175.26518734177668,156.83987426757812,-143.48477172851562,0.0,39.511363702012744
8yang_006.csv,8yang_006,8yang_006,1,3,dwit_kubi,0.854028811702146,-0.002166271209716797,-0.1636456549167633,179.1444135919091,179.44444204384726,89.85118865966797,103.71288299560547,0.0,0.30002845193814665
8yang_006.csv,8yang_006,8yang_006,2,33,ap_kubi,2.1556833999399783,-0.011284470558166504,-0.14308679103851318,175.2274137182581,168.4179835572273,90.82598114013672,104.48255157470703,0.0,6.809430161030804
8yang_006.csv,8yang_006,8yang_006,3,47,ap_kubi,1.1720775236125598,-0.010617494583129883,-0.148220956325531,175.23531438989346,152.93399826410928,101.177734375,166.6539764404297,0.0,22.301316125784183
8yang_006.csv,8yang_006,8yang_006,4,95,dwit_kubi,0.7027410444120386,0.004134178161621094,-0.18047326803207397,150.53583429206262,172.5894112138199,118.98226928710938,160.6729736328125,0.0,22.05357692175727
8yang_006.csv,8yang_006,8yang_006,5,112,ap_kubi,0.9579418610934317,-0.0038492679595947266,-0.16743183135986328,171.6475027338704,178.89237855007107,92.65054321289062,152.034423828125,0.0,7.2448758162006754
8yang_006.csv,8yang_006,8yang_006,6,132,dwit_kubi,0.7747314081981086,-0.011291205883026123,-0.208329439163208,174.9511882064355,165.66495683474758,88.34326171875,93.52546691894531,0.0,9.286231371687904
8yang_006.csv,8yang_006,8yang_006,7,178,ap_kubi,1.9833577585718491,0.03679129481315613,-0.24880492687225342,178.52062903960882,157.19387545262833,-62.839962005615234,-21.761714935302734,0.0,21.326753586980487
8yang_006.csv,8yang_006,8yang_006,8,209,dwit_kubi,1.7959862431657663,0.023328542709350586,-0.26668840646743774,160.27012341079418,172.68306734569433,161.4933319091797,-32.23325729370117,0.0,12.412943934900142
8yang_006.csv,8yang_006,8yang_006,9,295,ap_kubi,27.469602771077025,-0.026053130626678467,-0.22990596294403076,138.7256707677021,168.87078711444255,175.30050659179688,-170.33314514160156,0.0,30.14511634674045
8yang_006.csv,8yang_006,8yang_006,10,366,beom_seogi,4.086164966975845,-0.027523398399353027,-0.22648388147354126,145.76287428027987,172.94179965841744,178.0170135498047,179.03334045410156,0.0,27.178925378137563
8yang_006.csv,8yang_006,8yang_006,11,383,ap_kubi,6.4591906424245025,-0.021739929914474487,-0.2426011562347412,142.76199946438345,163.22253535076882,176.80398559570312,-171.27017211914062,0.0,20.460535886385372
